date,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyViibility,HourlyWindSpeed
2017-06-12 11:50:00,29.56,39.0,66.0,37.0,6.21,15.0
2017-06-12 12:50:00,29.56,39.0,66.0,37.0,6.21,14.0
2017-06-12 13:50:00,29.56,37.0,66.0,35.0,6.21,11.0
2017-06-12 14:50:00,29.56,37.0,66.0,35.0,6.21,13.0
2017-06-12 15:50:00,29.56,37.0,66.0,35.0,6.21,13.0
2017-06-12 16:50:00,29.56,37.0,64.0,37.0,6.21,13.0
2017-06-12 17:50:00,29.56,37.0,64.0,37.0,43.5,11.0
2017-06-12 18:50:00,29.56,37.0,63.0,39.0,43.5,11.0
2017-06-12 19:50:00,29.59,37.0,61.0,42.0,43.5,10.0
2017-06-12 20:50:00,29.59,37.0,61.0,42.0,43.5,7.0
2017-06-12 21:50:00,29.59,37.0,55.0,51.0,43.5,10.0
2017-06-12 22:50:00,29.62,37.0,54.0,54.0,6.21,9.0
2017-06-12 23:50:00,29.62,37.0,50.0,62.0,6.21,8.0
2017-06-13 00:50:00,29.65,37.0,50.0,62.0,6.21,9.0
2017-06-13 01:50:00,29.65,37.0,50.0,62.0,6.21,6.0
2017-06-13 02:50:00,29.65,37.0,46.0,71.0,6.21,0.0
2017-06-13 03:50:00,29.65,39.0,50.0,67.0,6.21,2.0
2017-06-13 04:50:00,29.68,39.0,52.0,62.0,6.21,2.0
2017-06-13 05:50:00,29.68,37.0,54.0,54.0,43.5,6.0
2017-06-13 06:50:00,29.68,39.0,54.0,58.0,43.5,8.0
2017-06-13 07:50:00,29.68,37.0,57.0,48.0,43.5,6.0
2017-06-13 08:50:00,29.68,37.0,59.0,45.0,43.5,8.0
2017-06-13 09:50:00,29.68,37.0,61.0,42.0,43.5,8.0
2017-06-13 10:50:00,29.68,36.0,61.0,39.0,43.5,9.0
2017-06-13 11:50:00,29.68,34.0,63.0,34.0,43.5,11.0
2017-06-13 12:50:00,29.71,34.0,63.0,34.0,43.5,11.0
2017-06-13 13:50:00,29.71,36.0,64.0,34.0,43.5,14.0
2017-06-13 14:50:00,29.71,32.0,63.0,32.0,43.5,11.0
2017-06-13 15:50:00,29.74,32.0,63.0,32.0,43.5,10.0
2017-06-13 16:50:00,29.74,37.0,63.0,39.0,43.5,10.0
2017-06-13 17:50:00,29.74,36.0,61.0,39.0,43.5,8.0
2017-06-13 18:50:00,29.74,36.0,59.0,42.0,43.5,8.0
2017-06-13 19:50:00,29.74,34.0,57.0,41.0,43.5,9.0
2017-06-13 20:50:00,29.77,34.0,54.0,47.0,43.5,3.0
2017-06-13 21:50:00,29.77,37.0,50.0,62.0,43.5,3.0
2017-06-13 22:50:00,29.8,37.0,46.0,71.0,6.21,2.0
2017-06-13 23:50:00,29.8,36.0,41.0,81.0,6.21,1.0
2017-06-14 00:50:00,29.8,34.0,39.0,81.0,6.21,0.0
2017-06-14 01:50:00,29.8,34.0,39.0,81.0,6.21,0.0
2017-06-14 02:50:00,29.83,36.0,45.0,71.0,6.21,0.0
2017-06-14 03:50:00,29.83,37.0,46.0,71.0,6.21,0.0
2017-06-14 04:50:00,29.83,37.0,48.0,66.0,6.21,2.0
2017-06-14 05:50:00,29.83,37.0,52.0,58.0,43.5,0.0
2017-06-14 06:50:00,29.83,37.0,54.0,54.0,43.5,2.0
2017-06-14 07:50:00,29.83,37.0,57.0,48.0,43.5,5.0
2017-06-14 08:50:00,29.83,37.0,63.0,39.0,43.5,1.0
2017-06-14 09:50:00,29.83,36.0,63.0,37.0,43.5,7.0
2017-06-14 11:50:00,29.83,39.0,64.0,40.0,6.21,3.0
2017-06-14 12:50:00,29.83,37.0,64.0,37.0,6.21,7.0
2017-06-14 13:50:00,29.83,39.0,64.0,40.0,6.21,10.0
2017-06-14 14:50:00,29.8,41.0,64.0,43.0,6.21,11.0
2017-06-14 15:50:00,29.8,41.0,64.0,43.0,6.21,10.0
2017-06-14 16:50:00,29.8,43.0,63.0,49.0,6.21,11.0
2017-06-14 17:50:00,29.8,41.0,61.0,48.0,6.21,11.0
2017-06-14 18:50:00,29.8,43.0,59.0,55.0,6.21,7.0
2017-06-14 19:50:00,29.83,45.0,57.0,63.0,6.21,2.0
2017-06-14 20:50:00,29.8,45.0,55.0,67.0,6.21,8.0
2017-06-14 21:50:00,29.83,46.0,54.0,77.0,6.21,5.0
2017-06-14 22:50:00,29.83,45.0,55.0,67.0,6.21,8.0
2017-06-14 23:50:00,29.83,45.0,54.0,72.0,6.21,8.0
2017-06-15 00:50:00,29.83,45.0,54.0,72.0,6.21,2.0
2017-06-15 01:50:00,29.8,43.0,52.0,72.0,6.21,7.0
2017-06-15 02:50:00,29.8,43.0,52.0,72.0,6.21,6.0
2017-06-15 03:50:00,29.8,43.0,54.0,67.0,6.21,6.0
2017-06-15 04:50:00,29.8,43.0,52.0,72.0,6.21,3.0
2017-06-15 05:50:00,29.8,45.0,52.0,77.0,6.21,5.0
2017-06-15 06:50:00,29.77,45.0,54.0,72.0,6.21,6.0
2017-06-15 07:50:00,29.77,45.0,54.0,72.0,6.21,6.0
2017-06-15 08:50:00,29.77,45.0,55.0,67.0,6.21,6.0
2017-06-15 09:50:00,29.77,45.0,55.0,67.0,6.21,6.0
2017-06-15 10:50:00,29.77,43.0,55.0,63.0,6.21,14.0
2017-06-15 11:50:00,29.77,43.0,55.0,63.0,6.21,11.0
2017-06-15 12:50:00,29.77,46.0,54.0,77.0,6.21,10.0
2017-06-15 13:50:00,29.77,45.0,55.0,67.0,6.21,14.0
2017-06-15 14:50:00,29.77,45.0,59.0,59.0,6.21,9.0
2017-06-15 15:50:00,29.77,41.0,55.0,59.0,6.21,11.0
2017-06-15 16:50:00,29.77,41.0,55.0,59.0,6.21,7.0
2017-06-15 17:50:00,29.77,41.0,54.0,63.0,6.21,6.0
2017-06-15 18:50:00,29.74,43.0,54.0,67.0,6.21,9.0
2017-06-15 19:50:00,29.77,43.0,52.0,72.0,6.21,6.0
2017-06-15 20:50:00,29.77,43.0,52.0,72.0,6.21,3.0
2017-06-15 21:50:00,29.74,43.0,52.0,72.0,6.21,3.0
2017-06-15 22:50:00,29.74,43.0,50.0,76.0,6.21,3.0
2017-06-15 23:50:00,29.74,43.0,50.0,76.0,6.21,2.0
2017-06-16 00:50:00,29.74,43.0,48.0,82.0,6.21,2.0
2017-06-16 01:50:00,29.74,43.0,50.0,76.0,6.21,0.0
2017-06-16 02:50:00,29.74,43.0,50.0,76.0,6.21,0.0
2017-06-16 03:50:00,29.74,45.0,50.0,82.0,6.21,3.0
2017-06-16 04:50:00,29.74,45.0,50.0,82.0,6.21,2.0
2017-06-16 05:50:00,29.74,45.0,52.0,77.0,6.21,0.0
2017-06-16 06:50:00,29.74,43.0,52.0,72.0,6.21,0.0
2017-06-16 07:50:00,29.74,45.0,54.0,72.0,6.21,2.0
2017-06-16 08:50:00,29.74,46.0,54.0,77.0,6.21,6.0
2017-06-16 09:50:00,29.74,46.0,54.0,77.0,6.21,6.0
2017-06-16 10:50:00,29.77,46.0,55.0,72.0,6.21,3.0
2017-06-16 11:50:00,29.77,46.0,55.0,72.0,6.21,3.0
2017-06-16 12:50:00,29.77,46.0,55.0,72.0,6.21,7.0
2017-06-16 13:50:00,29.77,48.0,57.0,72.0,6.21,9.0
2017-06-16 14:50:00,29.77,48.0,57.0,72.0,6.21,8.0
2017-06-16 15:50:00,29.77,48.0,57.0,72.0,6.21,7.0
2017-06-16 16:50:00,29.77,46.0,55.0,72.0,6.21,9.0
2017-06-16 17:50:00,29.8,46.0,50.0,88.0,6.21,11.0
2017-06-16 18:50:00,29.8,46.0,50.0,88.0,6.21,3.0
2017-06-16 19:50:00,29.8,46.0,50.0,88.0,6.21,6.0
2017-06-16 20:50:00,29.83,46.0,48.0,94.0,6.21,5.0
2017-06-16 21:50:00,29.83,46.0,46.0,100.0,6.21,6.0
2017-06-16 22:50:00,29.85,45.0,46.0,93.0,6.21,5.0
2017-06-16 23:50:00,29.85,45.0,46.0,93.0,6.21,2.0
2017-06-17 00:50:00,29.85,45.0,45.0,100.0,5.59,3.0
2017-06-17 01:50:00,29.85,45.0,45.0,100.0,3.73,3.0
2017-06-17 02:50:00,29.88,45.0,45.0,100.0,1.86,0.0
2017-06-17 03:50:00,29.88,45.0,45.0,100.0,6.21,5.0
2017-06-17 04:50:00,29.88,45.0,45.0,100.0,6.21,6.0
2017-06-17 05:50:00,29.88,45.0,45.0,100.0,6.21,5.0
2017-06-17 06:50:00,29.88,45.0,46.0,93.0,6.21,5.0
2017-06-17 07:50:00,29.88,45.0,48.0,87.0,6.21,6.0
2017-06-17 08:50:00,29.88,45.0,50.0,82.0,6.21,5.0
2017-06-17 09:50:00,29.88,45.0,52.0,77.0,6.21,3.0
2017-06-17 10:50:00,29.88,43.0,54.0,67.0,6.21,5.0
2017-06-17 11:50:00,29.85,45.0,57.0,63.0,6.21,2.0
2017-06-17 12:50:00,29.85,43.0,59.0,55.0,6.21,3.0
2017-06-17 13:50:00,29.85,39.0,59.0,48.0,6.21,6.0
2017-06-17 14:50:00,29.83,39.0,61.0,45.0,6.21,5.0
2017-06-17 15:50:00,29.83,41.0,59.0,51.0,6.21,5.0
2017-06-17 16:50:00,29.8,43.0,57.0,59.0,6.21,3.0
2017-06-17 17:50:00,29.8,45.0,55.0,67.0,6.21,3.0
2017-06-17 18:50:00,29.8,46.0,55.0,72.0,6.21,2.0
2017-06-17 19:50:00,29.77,48.0,52.0,88.0,6.21,0.0
2017-06-17 20:50:00,29.77,50.0,50.0,100.0,6.21,3.0
2017-06-17 21:50:00,29.77,50.0,50.0,100.0,6.21,1.0
2017-06-17 22:50:00,29.74,50.0,50.0,100.0,6.21,1.0
2017-06-17 23:50:00,29.74,50.0,50.0,100.0,4.97,1.0
2017-06-18 00:50:00,29.74,48.0,50.0,94.0,6.21,2.0
2017-06-18 01:50:00,29.71,48.0,50.0,94.0,6.21,0.0
2017-06-18 02:50:00,29.68,48.0,50.0,94.0,6.21,0.0
2017-06-18 03:50:00,29.68,48.0,50.0,94.0,6.21,0.0
2017-06-18 04:50:00,29.68,48.0,50.0,94.0,6.21,0.0
2017-06-18 05:50:00,29.65,48.0,50.0,94.0,6.21,2.0
2017-06-18 06:50:00,29.65,48.0,52.0,88.0,6.21,2.0
2017-06-18 07:50:00,29.62,50.0,54.0,88.0,6.21,2.0
2017-06-18 08:50:00,29.62,50.0,54.0,88.0,6.21,3.0
2017-06-18 09:50:00,29.62,48.0,55.0,77.0,6.21,3.0
2017-06-18 10:50:00,29.65,48.0,54.0,82.0,6.21,7.0
2017-06-18 11:50:00,29.65,48.0,54.0,82.0,6.21,5.0
2017-06-18 12:50:00,29.65,46.0,52.0,82.0,6.21,7.0
2017-06-18 13:50:00,29.65,48.0,52.0,88.0,6.21,3.0
2017-06-18 14:50:00,29.65,46.0,54.0,77.0,6.21,6.0
2017-06-18 15:50:00,29.68,48.0,50.0,94.0,6.21,6.0
2017-06-18 16:50:00,29.68,46.0,54.0,77.0,6.21,10.0
2017-06-18 17:50:00,29.65,46.0,54.0,77.0,6.21,9.0
2017-06-18 18:50:00,29.65,45.0,54.0,72.0,6.21,6.0
2017-06-18 19:50:00,29.65,46.0,54.0,77.0,6.21,0.0
2017-06-18 20:50:00,29.65,46.0,52.0,82.0,6.21,3.0
2017-06-18 21:50:00,29.65,45.0,50.0,82.0,6.21,6.0
2017-06-18 22:50:00,29.65,43.0,50.0,76.0,6.21,3.0
2017-06-18 23:50:00,29.65,43.0,48.0,82.0,6.21,3.0
2017-06-19 00:50:00,29.65,43.0,45.0,93.0,6.21,3.0
2017-06-19 01:50:00,29.65,43.0,46.0,87.0,6.21,0.0
2017-06-19 02:50:00,29.65,43.0,48.0,82.0,6.21,5.0
2017-06-19 03:50:00,29.65,43.0,48.0,82.0,6.21,3.0
2017-06-19 04:50:00,29.65,43.0,48.0,82.0,6.21,3.0
2017-06-19 05:50:00,29.65,43.0,50.0,76.0,6.21,6.0
2017-06-19 06:50:00,29.65,41.0,50.0,71.0,6.21,5.0
2017-06-19 07:50:00,29.65,43.0,50.0,76.0,6.21,8.0
2017-06-19 08:50:00,29.65,41.0,52.0,67.0,6.21,8.0
2017-06-19 09:50:00,29.65,41.0,55.0,59.0,6.21,7.0
2017-06-19 10:50:00,29.65,43.0,52.0,72.0,6.21,8.0
2017-06-19 11:50:00,29.65,41.0,54.0,63.0,6.21,9.0
2017-06-19 12:50:00,29.65,43.0,54.0,67.0,6.21,10.0
2017-06-19 13:50:00,29.65,43.0,54.0,67.0,6.21,10.0
2017-06-19 14:50:00,29.65,41.0,55.0,59.0,6.21,8.0
2017-06-19 15:50:00,29.62,41.0,55.0,59.0,6.21,7.0
2017-06-19 16:50:00,29.62,41.0,55.0,59.0,6.21,7.0
2017-06-19 17:50:00,29.62,39.0,55.0,55.0,6.21,7.0
2017-06-19 18:50:00,29.59,39.0,54.0,58.0,6.21,9.0
2017-06-19 19:50:00,29.59,41.0,54.0,63.0,6.21,3.0
2017-06-19 20:50:00,29.59,41.0,52.0,67.0,6.21,5.0
2017-06-19 21:50:00,29.56,41.0,50.0,71.0,6.21,5.0
2017-06-19 22:50:00,29.56,43.0,48.0,82.0,6.21,2.0
2017-06-19 23:50:00,29.53,43.0,48.0,82.0,6.21,3.0
2017-06-20 00:50:00,29.56,43.0,46.0,87.0,6.21,3.0
2017-06-20 01:50:00,29.53,43.0,46.0,87.0,6.21,2.0
2017-06-20 02:50:00,29.53,45.0,46.0,93.0,6.21,0.0
2017-06-20 03:50:00,29.53,45.0,46.0,93.0,6.21,1.0
2017-06-20 04:50:00,29.53,45.0,46.0,93.0,6.21,2.0
2017-06-20 05:50:00,29.53,45.0,46.0,93.0,6.21,0.0
2017-06-20 06:50:00,29.53,45.0,48.0,87.0,6.21,5.0
2017-06-20 07:50:00,29.53,45.0,52.0,77.0,6.21,3.0
2017-06-20 08:50:00,29.53,45.0,54.0,72.0,6.21,2.0
2017-06-20 09:50:00,29.53,43.0,54.0,67.0,6.21,3.0
2017-06-20 10:50:00,29.53,45.0,54.0,72.0,6.21,7.0
2017-06-20 11:50:00,29.53,43.0,54.0,67.0,6.21,7.0
2017-06-20 12:50:00,29.53,43.0,54.0,67.0,6.21,5.0
2017-06-20 13:50:00,29.53,43.0,55.0,63.0,6.21,3.0
2017-06-20 14:50:00,29.53,45.0,55.0,67.0,6.21,7.0
2017-06-20 15:50:00,29.53,43.0,55.0,63.0,6.21,8.0
2017-06-20 16:50:00,29.56,45.0,52.0,77.0,6.21,6.0
2017-06-20 17:50:00,29.56,46.0,54.0,77.0,6.21,3.0
2017-06-20 18:50:00,29.56,48.0,50.0,94.0,6.21,5.0
2017-06-20 19:50:00,29.59,46.0,50.0,88.0,6.21,3.0
2017-06-20 20:50:00,29.59,46.0,50.0,88.0,6.21,5.0
2017-06-20 21:50:00,29.59,46.0,50.0,88.0,6.21,3.0
2017-06-20 22:50:00,29.59,45.0,50.0,82.0,6.21,8.0
2017-06-20 23:50:00,29.62,45.0,48.0,87.0,6.21,7.0
2017-06-21 00:50:00,29.62,45.0,48.0,87.0,6.21,6.0
2017-06-21 01:50:00,29.62,45.0,48.0,87.0,6.21,3.0
2017-06-21 02:50:00,29.65,45.0,48.0,87.0,6.21,7.0
2017-06-21 03:50:00,29.65,45.0,48.0,87.0,6.21,3.0
2017-06-21 04:50:00,29.65,45.0,48.0,87.0,6.21,7.0
2017-06-21 05:50:00,29.65,43.0,48.0,82.0,6.21,5.0
2017-06-21 06:50:00,29.65,45.0,48.0,87.0,6.21,10.0
2017-06-21 07:50:00,29.68,41.0,48.0,76.0,6.21,14.0
2017-06-21 08:50:00,29.68,41.0,48.0,76.0,6.21,11.0
2017-06-21 09:50:00,29.68,41.0,48.0,76.0,6.21,13.0
2017-06-21 10:50:00,29.71,36.0,48.0,62.0,6.21,9.0
2017-06-21 11:50:00,29.71,34.0,45.0,66.0,6.21,14.0
2017-06-21 12:50:00,29.74,36.0,46.0,66.0,6.21,9.0
2017-06-21 13:50:00,29.74,34.0,48.0,58.0,6.21,10.0
2017-06-21 14:50:00,29.74,34.0,46.0,62.0,6.21,11.0
2017-06-21 15:50:00,29.74,34.0,46.0,62.0,6.21,9.0
2017-06-21 16:50:00,29.77,37.0,46.0,71.0,6.21,11.0
2017-06-21 17:50:00,29.77,37.0,45.0,76.0,6.21,14.0
2017-06-21 18:50:00,29.77,37.0,45.0,76.0,6.21,11.0
2017-06-21 19:50:00,29.77,36.0,45.0,71.0,6.21,8.0
2017-06-21 20:50:00,29.77,34.0,43.0,71.0,6.21,8.0
2017-06-21 21:50:00,29.77,34.0,43.0,71.0,6.21,9.0
2017-06-21 22:50:00,29.8,34.0,43.0,71.0,6.21,7.0
2017-06-21 23:50:00,29.8,36.0,43.0,76.0,6.21,7.0
2017-06-22 00:50:00,29.8,36.0,41.0,81.0,6.21,6.0
2017-06-22 01:50:00,29.8,34.0,43.0,71.0,6.21,7.0
2017-06-22 02:50:00,29.8,34.0,43.0,71.0,6.21,3.0
2017-06-22 03:50:00,29.8,34.0,43.0,71.0,6.21,8.0
2017-06-22 04:50:00,29.8,36.0,45.0,71.0,6.21,5.0
2017-06-22 05:50:00,29.8,36.0,45.0,71.0,6.21,8.0
2017-06-22 06:50:00,29.83,34.0,46.0,62.0,6.21,8.0
2017-06-22 07:50:00,29.83,34.0,46.0,62.0,6.21,9.0
2017-06-22 08:50:00,29.8,34.0,48.0,58.0,6.21,9.0
2017-06-22 09:50:00,29.8,32.0,48.0,54.0,6.21,1.0
2017-06-22 10:50:00,29.8,36.0,48.0,62.0,6.21,10.0
2017-06-22 11:50:00,29.8,34.0,50.0,54.0,6.21,11.0
2017-06-22 12:50:00,29.8,34.0,50.0,54.0,6.21,8.0
2017-06-22 13:50:00,29.8,34.0,50.0,54.0,6.21,9.0
2017-06-22 14:50:00,29.8,34.0,52.0,50.0,6.21,10.0
2017-06-22 15:50:00,29.8,34.0,52.0,50.0,6.21,8.0
2017-06-22 16:50:00,29.8,34.0,52.0,50.0,6.21,9.0
2017-06-22 17:50:00,29.8,34.0,50.0,54.0,6.21,9.0
2017-06-22 18:50:00,29.8,34.0,50.0,54.0,6.21,8.0
2017-06-22 19:50:00,29.8,34.0,48.0,58.0,6.21,8.0
2017-06-22 20:50:00,29.8,34.0,48.0,58.0,6.21,7.0
2017-06-22 21:50:00,29.8,34.0,48.0,58.0,6.21,7.0
2017-06-22 22:50:00,29.8,36.0,46.0,66.0,6.21,7.0
2017-06-22 23:50:00,29.8,36.0,45.0,71.0,6.21,6.0
2017-06-23 00:50:00,29.8,36.0,45.0,71.0,6.21,5.0
2017-06-23 01:50:00,29.8,36.0,45.0,71.0,6.21,3.0
2017-06-23 02:50:00,29.8,36.0,43.0,76.0,6.21,2.0
2017-06-23 03:50:00,29.8,37.0,45.0,76.0,6.21,1.0
2017-06-23 04:50:00,29.8,37.0,45.0,76.0,6.21,2.0
2017-06-23 05:50:00,29.8,37.0,48.0,66.0,6.21,1.0
2017-06-23 06:50:00,29.77,36.0,50.0,58.0,6.21,3.0
2017-06-23 07:50:00,29.77,36.0,50.0,58.0,6.21,3.0
2017-06-23 08:50:00,29.77,37.0,54.0,54.0,6.21,3.0
2017-06-23 09:50:00,29.77,36.0,52.0,54.0,6.21,6.0
2017-06-23 10:50:00,29.74,36.0,52.0,54.0,6.21,10.0
2017-06-23 11:50:00,29.74,37.0,54.0,54.0,6.21,5.0
2017-06-23 12:50:00,29.71,36.0,55.0,47.0,6.21,7.0
2017-06-23 13:50:00,29.71,36.0,59.0,42.0,6.21,3.0
2017-06-23 14:50:00,29.71,36.0,59.0,42.0,6.21,7.0
2017-06-23 15:50:00,29.68,36.0,59.0,42.0,6.21,7.0
2017-06-23 16:50:00,29.68,37.0,59.0,45.0,6.21,9.0
2017-06-23 17:50:00,29.65,37.0,57.0,48.0,6.21,8.0
2017-06-23 18:50:00,29.65,36.0,57.0,44.0,6.21,7.0
2017-06-23 19:50:00,29.65,37.0,55.0,51.0,6.21,8.0
2017-06-23 20:50:00,29.62,37.0,54.0,54.0,6.21,9.0
2017-06-23 21:50:00,29.62,37.0,50.0,62.0,6.21,9.0
2017-06-23 22:50:00,29.62,37.0,48.0,66.0,6.21,9.0
2017-06-23 23:50:00,29.59,37.0,45.0,76.0,6.21,3.0
2017-06-24 00:50:00,29.59,37.0,41.0,87.0,6.21,0.0
2017-06-24 01:50:00,29.59,37.0,41.0,87.0,6.21,0.0
2017-06-24 02:50:00,29.56,37.0,45.0,76.0,6.21,0.0
2017-06-24 03:50:00,29.53,37.0,48.0,66.0,6.21,0.0
2017-06-24 04:50:00,29.53,37.0,50.0,62.0,6.21,0.0
2017-06-24 05:50:00,29.5,37.0,52.0,58.0,6.21,1.0
2017-06-24 06:50:00,29.47,37.0,54.0,54.0,43.5,2.0
2017-06-24 07:50:00,29.47,39.0,59.0,48.0,43.5,2.0
2017-06-24 08:50:00,29.44,39.0,61.0,45.0,6.21,5.0
2017-06-24 09:50:00,29.41,37.0,61.0,42.0,6.21,7.0
2017-06-24 10:50:00,29.41,39.0,64.0,40.0,6.21,2.0
2017-06-24 11:50:00,29.38,37.0,66.0,35.0,6.21,6.0
2017-06-24 12:50:00,29.38,39.0,66.0,37.0,6.21,2.0
2017-06-24 13:50:00,29.38,37.0,66.0,35.0,6.21,6.0
2017-06-24 14:50:00,29.38,39.0,64.0,40.0,6.21,8.0
2017-06-24 15:50:00,29.35,43.0,63.0,49.0,6.21,6.0
2017-06-24 16:50:00,29.35,46.0,59.0,63.0,6.21,6.0
2017-06-24 17:50:00,29.35,46.0,57.0,67.0,6.21,3.0
2017-06-24 18:50:00,29.35,45.0,57.0,63.0,6.21,3.0
2017-06-24 19:50:00,29.38,46.0,55.0,72.0,6.21,7.0
2017-06-24 20:50:00,29.38,48.0,52.0,88.0,6.21,3.0
2017-06-24 21:50:00,29.38,48.0,52.0,88.0,6.21,3.0
2017-06-24 22:50:00,29.38,48.0,52.0,88.0,6.21,3.0
2017-06-24 23:50:00,29.38,48.0,50.0,94.0,6.21,2.0
2017-06-25 00:50:00,29.38,46.0,50.0,88.0,6.21,2.0
2017-06-25 01:50:00,29.38,48.0,50.0,94.0,4.35,0.0
2017-06-25 02:50:00,29.38,48.0,48.0,100.0,6.21,0.0
2017-06-25 03:50:00,29.38,48.0,48.0,100.0,6.21,0.0
2017-06-25 04:50:00,29.38,48.0,48.0,100.0,6.21,1.0
2017-06-25 05:50:00,29.38,48.0,50.0,94.0,6.21,3.0
2017-06-25 06:50:00,29.38,46.0,50.0,88.0,6.21,3.0
2017-06-25 07:50:00,29.38,48.0,50.0,94.0,6.21,3.0
2017-06-25 08:50:00,29.35,48.0,50.0,94.0,6.21,2.0
2017-06-25 09:50:00,29.38,48.0,52.0,88.0,6.21,0.0
2017-06-25 10:50:00,29.35,48.0,52.0,88.0,6.21,2.0
2017-06-25 11:50:00,29.35,50.0,52.0,94.0,6.21,3.0
2017-06-25 12:50:00,29.35,50.0,54.0,88.0,6.21,2.0
2017-06-25 13:50:00,29.35,48.0,54.0,82.0,6.21,2.0
2017-06-25 14:50:00,29.35,48.0,54.0,82.0,6.21,3.0
2017-06-25 15:50:00,29.35,50.0,54.0,88.0,6.21,6.0
2017-06-25 16:50:00,29.35,50.0,52.0,94.0,6.21,6.0
2017-06-25 17:50:00,29.35,50.0,54.0,88.0,6.21,6.0
2017-06-25 18:50:00,29.35,48.0,52.0,88.0,6.21,6.0
2017-06-25 19:50:00,29.35,48.0,52.0,88.0,6.21,5.0
2017-06-25 20:50:00,29.32,48.0,52.0,88.0,6.21,7.0
2017-06-25 21:50:00,29.32,48.0,52.0,88.0,6.21,6.0
2017-06-25 22:50:00,29.32,48.0,50.0,94.0,6.21,6.0
2017-06-25 23:50:00,29.32,46.0,50.0,88.0,6.21,6.0
2017-06-26 00:50:00,29.32,46.0,50.0,88.0,6.21,6.0
2017-06-26 01:50:00,29.32,46.0,48.0,94.0,6.21,3.0
2017-06-26 02:50:00,29.32,46.0,46.0,100.0,6.21,2.0
2017-06-26 03:50:00,29.32,48.0,48.0,100.0,6.21,2.0
2017-06-26 04:50:00,29.32,46.0,52.0,82.0,6.21,5.0
2017-06-26 05:50:00,29.32,46.0,52.0,82.0,6.21,2.0
2017-06-26 06:50:00,29.32,46.0,54.0,77.0,6.21,3.0
2017-06-26 07:50:00,29.29,46.0,55.0,72.0,6.21,5.0
2017-06-26 08:50:00,29.29,46.0,57.0,67.0,6.21,7.0
2017-06-26 09:50:00,29.32,45.0,59.0,59.0,6.21,6.0
2017-06-26 10:50:00,29.32,43.0,59.0,55.0,6.21,6.0
2017-06-26 11:50:00,29.32,41.0,61.0,48.0,6.21,9.0
2017-06-26 12:50:00,29.32,43.0,61.0,52.0,6.21,7.0
2017-06-26 13:50:00,29.32,43.0,59.0,55.0,6.21,6.0
2017-06-26 14:50:00,29.32,43.0,59.0,55.0,6.21,3.0
2017-06-26 15:50:00,29.35,45.0,57.0,63.0,6.21,8.0
2017-06-26 16:50:00,29.35,46.0,57.0,67.0,6.21,3.0
2017-06-26 17:50:00,29.35,45.0,57.0,63.0,6.21,2.0
2017-06-26 18:50:00,29.35,50.0,52.0,94.0,6.21,8.0
2017-06-26 19:50:00,29.38,50.0,52.0,94.0,6.21,5.0
2017-06-26 20:50:00,29.38,50.0,52.0,94.0,6.21,6.0
2017-06-26 21:50:00,29.38,48.0,52.0,88.0,6.21,9.0
2017-06-26 22:50:00,29.41,48.0,50.0,94.0,6.21,8.0
2017-06-26 23:50:00,29.41,46.0,50.0,88.0,6.21,11.0
2017-06-27 00:50:00,29.41,46.0,50.0,88.0,6.21,9.0
2017-06-27 01:50:00,29.44,46.0,48.0,94.0,6.21,5.0
2017-06-27 02:50:00,29.44,46.0,50.0,88.0,6.21,7.0
2017-06-27 03:50:00,29.47,45.0,48.0,87.0,6.21,8.0
2017-06-27 04:50:00,29.47,45.0,48.0,87.0,6.21,10.0
2017-06-27 05:50:00,29.5,46.0,48.0,94.0,6.21,8.0
2017-06-27 06:50:00,29.5,46.0,48.0,94.0,6.21,10.0
2017-06-27 07:50:00,29.5,46.0,48.0,94.0,6.21,11.0
2017-06-27 08:50:00,29.53,45.0,48.0,87.0,6.21,13.0
2017-06-27 09:50:00,29.56,46.0,48.0,94.0,6.21,13.0
2017-06-27 10:50:00,29.56,45.0,48.0,87.0,6.21,9.0
2017-06-27 11:50:00,29.59,45.0,50.0,82.0,6.21,11.0
2017-06-27 12:50:00,29.62,45.0,50.0,82.0,6.21,11.0
2017-06-27 13:50:00,29.62,45.0,50.0,82.0,6.21,11.0
2017-06-27 14:50:00,29.65,45.0,50.0,82.0,6.21,16.0
2017-06-27 15:50:00,29.65,45.0,50.0,82.0,6.21,8.0
2017-06-27 16:50:00,29.68,45.0,50.0,82.0,6.21,9.0
2017-06-27 17:50:00,29.68,45.0,50.0,82.0,6.21,9.0
2017-06-27 18:50:00,29.71,45.0,48.0,87.0,6.21,5.0
2017-06-27 19:50:00,29.71,45.0,46.0,93.0,6.21,0.0
2017-06-27 20:50:00,29.71,45.0,46.0,93.0,6.21,3.0
2017-06-27 21:50:00,29.74,45.0,46.0,93.0,6.21,9.0
2017-06-27 22:50:00,29.74,43.0,45.0,93.0,6.21,15.0
2017-06-27 23:50:00,29.77,41.0,45.0,87.0,6.21,3.0
2017-06-28 00:50:00,29.77,41.0,45.0,87.0,6.21,5.0
2017-06-28 01:50:00,29.77,41.0,45.0,87.0,6.21,5.0
2017-06-28 02:50:00,29.8,41.0,45.0,87.0,6.21,3.0
2017-06-28 03:50:00,29.8,39.0,45.0,81.0,6.21,5.0
